web_Link,Production Name,Director,Composer/Lyricist,Playwright,Rights Holder,Preview Date,Opening Date,Closing Date,Scraped Date,Category,theatre
https://www.ibdb.com/broadway-production/the-golem-2007,The Golem,B. Varshilov,,H. Levik,"The Theatre Guild,American Fund for Palestinian InstitutionsandTheatre Incorporated","May 15, 1948","May 15, 1948","Jun 10, 1948",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/davids-crown-2003,David's Crown,Alexei D. Dicky,Shlomo Rosovsky,Pedro Calderon De La Barca,Theatre IncorporatedandAmerican Fund for Palestinian Institutions,"May 08, 1948","May 08, 1948","May 13, 1948",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/the-dybbuk-2000,The Dybbuk,Eugene Vakhtangov,,S. Ansky,Theatre IncorporatedandAmerican Fund for Palestinian Institutions,"May 01, 1948","May 01, 1948","Jun 03, 1948",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/the-cradle-will-rock-1625,The Cradle Will Rock,Howard Da Silva,Marc Blitzstein,Marc Blitzstein,Michael Myerberg,"Dec 26, 1947","Dec 26, 1947","Feb 07, 1948",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/beggars-holiday-1498,Beggar's Holiday,Nicholas Ray,John La Touche,John La Touche,"Perry WatkinsandJohn R. Sheppard, Jr.","Dec 26, 1946","Dec 26, 1946","Mar 29, 1947",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/a-flag-is-born-1452,A Flag Is Born,Luther Adler,,Ben Hecht,American League for a Free Palestine,"Sep 05, 1946","Sep 05, 1946","Dec 14, 1946",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/ballet-theatre-1457,Ballet Theatre,,,,,,,,2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/song-of-norway-1320,Song of Norway,,Robert WrightandGeorge Forrest,Milton Lazarus,Edwin Lester,"Aug 21, 1944","Aug 21, 1944","Sep 07, 1946",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/up-in-central-park-1669,Up in Central Park,,Dorothy Fields,Herbert FieldsandDorothy Fields,Michael Todd,"Jan 27, 1945","Jan 27, 1945","Apr 13, 1946",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/memphis-bound-1703,Memphis Bound!,,Don WalkerandClay Warnick,Albert Wineman BarkerandSally Benson,John J. Wildberg,"May 24, 1945","May 24, 1945","Jun 23, 1945",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/the-tempest-1668,The Tempest,,David Diamond,William Shakespeare,Cheryl CrawfordandMargaret Webster,"Jan 25, 1945","Jan 25, 1945","Apr 21, 1945",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/carmen-jones-1365,Carmen Jones,,Oscar Hammerstein II,Oscar Hammerstein II,Billy Rose,"Dec 02, 1943","Dec 02, 1943","Feb 10, 1945",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/artists-and-models-1943-1352,Artists and Models [1943],Lou Walters,"Dan Shapiro,Milton PascalandPhilip Charig","Lou Walters,Don RossandFrank Luther",Lou WaltersandDon Ross,"Nov 05, 1943","Nov 05, 1943","Nov 27, 1943",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/the-student-prince-1293,The Student Prince,Jacob J. Shubert,Sigmund Romberg,,Messrs. Shubert (Lee and J. J.),"Jun 08, 1943","Jun 08, 1943","Oct 02, 1943",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/lady-in-the-dark-1275,Lady in the Dark,,Ira Gershwin,Moss Hart,Sam H. Harris,"Feb 27, 1943","Feb 27, 1943","May 15, 1943",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/my-sister-eileen-1047,My Sister Eileen,,,Joseph A. FieldsandJerome Chodorov,Max Gordon,"Dec 26, 1940","Dec 26, 1940","Jan 16, 1943",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/la-vie-parisienne-419060,La Vie Parisienne,Felix Brentano,Jacques Offenbach,,The New Opera Company,"Nov 10, 1942","Nov 10, 1942","Dec 07, 1942",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/new-opera-co-ballet-imperial--the-fair-at-sorochinsk-1236,New Opera Co.: Ballet Imperial / The Fair at Sorochinsk,,,,,,,,2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/this-is-the-army-1208,This Is the Army,Sgt. Ezra Stone,Irving Berlin,James McCollandIrving Berlin,Uncle Sam,"Jul 04, 1942","Jul 04, 1942","Sep 26, 1942",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/too-many-girls-13187,Too Many Girls,,Lorenz Hart,"George Marion, Jr.",George Abbott,"Oct 18, 1939","Oct 18, 1939","May 18, 1940",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/mambas-daughters-13243,Mamba's Daughters,,,Dorothy HeywardandDuBose Heyward,Guthrie McClintic,"Mar 23, 1940","Mar 23, 1940","Apr 06, 1940",2025-06-26,Creative Team and Performance Data,Broadway Theatre
https://www.ibdb.com/broadway-production/folies-bergre-1939-13219,Folies Bergère [1939],,,,Clifford C. Fischer,"Dec 25, 1939","Dec 25, 1939","Feb 11, 1940",2025-06-26,Creative Team and Performance Data,Broadway Theatre
